Fecha,Cantidad,tend,ciclo
2014-02-14,18,23.271550002310185,-5.271550002310185
2014-02-15,22,23.21163998755445,-1.2116399875544488
2014-02-16,23,23.155114421501082,-0.15511442150108223
2014-02-17,28,23.097839411424957,4.902160588575043
2014-02-18,24,23.03558411808752,0.9644158819124797
2014-02-19,22,22.96718155261808,-0.9671815526180794
2014-02-20,31,22.892067486072147,8.107932513927853
2014-02-21,26,22.80907320103483,3.190926798965169
2014-02-22,31,22.72209743791246,8.27790256208754
2014-02-23,15,22.637033266360717,-7.637033266360717
2014-02-24,21,22.564947445136593,-1.5649474451365926
2014-02-25,17,22.512133587205604,-5.512133587205604
2014-02-26,16,22.483907213380057,-6.483907213380057
2014-02-27,33,22.482138760980277,10.517861239019723
2014-02-28,26,22.504646225318236,3.495353774681764
2014-03-01,19,22.55582126498027,-3.5558212649802705
2014-03-02,11,22.64224013466191,-11.642240134661911
2014-03-03,18,22.768256700768074,-4.768256700768074
2014-03-04,21,22.93094842961949,-1.930948429619491
2014-03-05,22,23.124412627098906,-1.1244126270989057
2014-03-06,28,23.341539756320543,4.658460243679457
2014-03-07,24,23.57451752250669,0.42548247749331125
2014-03-08,24,23.81844516853195,0.1815548314680484
2014-03-09,13,24.06868786381936,-11.06868786381936
2014-03-10,32,24.320724249561625,7.679275750438375
2014-03-11,32,24.563115037036567,7.436884962963433
2014-03-12,20,24.789220484866025,-4.789220484866025
2014-03-13,25,24.997048904773685,0.0029510952263152035
2014-03-14,28,25.18161534568018,2.8183846543198214
2014-03-15,25,25.337936700940652,-0.3379367009406522
2014-03-16,22,25.46279135431918,-3.4627913543191795
2014-03-17,28,25.552746479141746,2.447253520858254
2014-03-18,27,25.602205004137893,1.3977949958621068
2014-03-19,37,25.607099391487708,11.392900608512292
2014-03-20,36,25.56423572524369,10.435764274756309
2014-03-21,25,25.477540652338647,-0.4775406523386465
2014-03-22,32,25.357463172377123,6.642536827622877
2014-03-23,18,25.21415382205594,-7.214153822055941
2014-03-24,16,25.06191472358918,-9.06191472358918
2014-03-25,24,24.91053915305214,-0.9105391530521416
2014-03-26,16,24.764156689817895,-8.764156689817895
2014-03-27,17,24.62632782628885,-7.6263278262888505
2014-03-28,31,24.495135456936282,6.504864543063718
2014-03-29,33,24.363896021340008,8.636103978659992
2014-03-30,10,24.229991499419267,-14.229991499419267
2014-03-31,21,24.09620143607996,-3.0962014360799586
2014-04-01,24,23.956411631540853,0.043588368459147375
2014-04-02,29,23.802572760123184,5.197427239876816
2014-04-03,22,23.626662738878473,-1.6266627388784727
2014-04-04,35,23.423907876883177,11.576092123116823
2014-04-05,28,23.188517819001945,4.8114821809980555
2014-04-06,23,22.92193726767637,0.07806273232363026
2014-04-07,25,22.62861810171117,2.3713818982888313
2014-04-08,29,22.313060989118775,6.686939010881225
2014-04-09,17,21.981248711598045,-4.981248711598045
2014-04-10,29,21.643343387729647,7.356656612270353
2014-04-11,21,21.306393855649503,-0.30639385564950317
2014-04-12,23,20.982046863876217,2.017953136123783
2014-04-13,17,20.681757664768604,-3.681757664768604
2014-04-14,17,20.418242731395544,-3.4182427313955444
2014-04-15,21,20.201917438285438,0.7980825617145619
2014-04-16,17,20.041060758259547,-3.0410607582595475
2014-04-17,11,19.94445046574021,-8.94445046574021
2014-04-18,8,19.91896367217585,-11.918963672175849
2014-04-19,14,19.9658872074738,-5.9658872074737985
2014-04-20,17,20.079058549246305,-3.079058549246305
2014-04-21,18,20.248586495600936,-2.248586495600936
2014-04-22,21,20.462655433051978,0.5373445669480219
2014-04-23,27,20.70804438155399,6.291955618446011
2014-04-24,23,20.971868201415866,2.028131798584134
2014-04-25,35,21.24517422520804,13.75482577479196
2014-04-26,19,21.520277367875064,-2.520277367875064
2014-04-27,15,21.79808931047075,-6.7980893104707505
2014-04-28,16,22.077946560694,-6.077946560693999
2014-04-29,27,22.354936820424655,4.645063179575345
2014-04-30,27,22.62034907494214,4.3796509250578595
2014-05-01,26,22.86837547401312,3.1316245259868793
2014-05-02,20,23.09594544923243,-3.095945449232431
2014-05-03,24,23.301945697523642,0.6980543024763577
2014-05-04,18,23.483327949904567,-5.483327949904567
2014-05-05,26,23.637480221332076,2.3625197786679237
2014-05-06,27,23.75836344679435,3.2416365532056517
2014-05-07,35,23.84141513614123,11.15858486385877
2014-05-08,36,23.884098822068303,12.115901177931697
2014-05-09,24,23.890852152811064,0.109147847188936
2014-05-10,23,23.873685214841203,-0.8736852148412027
2014-05-11,12,23.844676312034917,-11.844676312034917
2014-05-12,17,23.815357695009123,-6.815357695009123
2014-05-13,21,23.78985869168573,-2.7898586916857298
2014-05-14,26,23.76804903142726,2.2319509685727397
2014-05-15,26,23.748054781913943,2.251945218086057
2014-05-16,13,23.729396980181363,-10.729396980181363
2014-05-17,29,23.713004129026395,5.286995870973605
2014-05-18,26,23.693098858133308,2.3069011418666925
2014-05-19,20,23.667208169605715,-3.667208169605715
2014-05-20,28,23.634300878760897,4.365699121239103
2014-05-21,32,23.59105379581012,8.408946204189881
2014-05-22,17,23.536872292915433,-6.536872292915433
2014-05-23,23,23.476417333616496,-0.47641733361649585
2014-05-24,30,23.410264336269904,6.589735663730096
2014-05-25,15,23.338690958398757,-8.338690958398757
2014-05-26,22,23.266093442315977,-1.2660934423159773
2014-05-27,21,23.191656348485488,-2.1916563484854876
2014-05-28,29,23.113772928969787,5.886227071030213
2014-05-29,27,23.02946665061356,3.9705333493864394
2014-05-30,26,22.939439872180902,3.060560127819098
2014-05-31,19,22.846876535779284,-3.846876535779284
2014-06-01,16,22.756873433596056,-6.756873433596056
2014-06-02,13,22.672123059983697,-9.672123059983697
2014-06-03,26,22.591094863398702,3.408905136601298
2014-06-04,32,22.506213215385074,9.493786784614926
2014-06-05,22,22.41203305319717,-0.4120330531971703
2014-06-06,26,22.30904293082974,3.69095706917026
2014-06-07,14,22.197473881619292,-8.197473881619292
2014-06-08,15,22.079863787070572,-7.079863787070572
2014-06-09,26,21.95362710751232,4.046372892487678
2014-06-10,31,21.811753388406363,9.188246611593637
2014-06-11,28,21.64976115827232,6.3502388417276805
2014-06-12,17,21.468911599762066,-4.468911599762066
2014-06-13,30,21.274434794803554,8.725565205196446
2014-06-14,22,21.068767755574875,0.9312322444251251
2014-06-15,17,20.859800972507372,-3.8598009725073723
2014-06-16,20,20.65600695618516,-0.6560069561851591
2014-06-17,17,20.463445841584527,-3.4634458415845266
2014-06-18,24,20.28776775933416,3.7122322406658412
2014-06-19,29,20.13245818641174,8.86754181358826
2014-06-20,16,20.003322744945358,-4.003322744945358
2014-06-21,14,19.911709270696598,-5.911709270696598
2014-06-22,13,19.866463522711445,-6.866463522711445
2014-06-23,12,19.872736441741697,-7.872736441741697
2014-06-24,20,19.93138742883746,0.06861257116253938
2014-06-25,17,20.038355424772757,-3.0383554247727567
2014-06-26,16,20.189622253178584,-4.189622253178584
2014-06-27,31,20.379270765545467,10.620729234454533
2014-06-28,17,20.598765299455696,-3.598765299455696
2014-06-29,13,20.84620814826308,-7.846208148263081
2014-06-30,6,21.117452377009272,-15.117452377009272
2014-07-01,26,21.40344717064324,4.59655282935676
2014-07-02,36,21.685693306378322,14.314306693621678
2014-07-03,36,21.948564406946204,14.051435593053796
2014-07-04,29,22.185380536762082,6.814619463237918
2014-07-05,23,22.398243907486826,0.601756092513174
2014-07-06,17,22.59351586794582,-5.593515867945818
2014-07-07,24,22.777933864522282,1.2220661354777178
2014-07-08,18,22.954739396181953,-4.954739396181953
2014-07-09,21,23.12793775322526,-2.127937753225261
2014-07-10,32,23.298437513830024,8.701562486169976
2014-07-11,23,23.465817295078306,-0.46581729507830616
2014-07-12,24,23.63509419060602,0.36490580939398143
2014-07-13,15,23.810994158239644,-8.810994158239644
2014-07-14,13,23.998471221936548,-10.998471221936548
2014-07-15,30,24.19697253430521,5.8030274656947896
