,Fecha,Cantidad,tend_anual,ciclo_anual,tend_cuatrimestral,ciclo_cuatrimestral,tend_mensual,ciclo_mensual
157,2010-06-08,10,10.93071612163871,-0.9307161216387101,11.8050777599328,-1.805077759932797,10.83735888034196,-0.8373588803419576
158,2010-06-09,12,11.18354789863724,0.8164521013627564,11.71714100696314,0.282858993036859,10.81347998210891,1.186520017891093
159,2010-06-10,10,11.68709343844326,-1.687093438443256,11.61842749455833,-1.618427494558333,10.78857121583055,-0.7885712158305509
160,2010-06-11,16,12.16618750876358,3.833812491236422,11.50997770084166,4.490022299158344,10.76271829965644,5.237281700343557
161,2010-06-12,15,12.07572992715412,2.924270072845875,11.39182058675229,3.608179413247711,10.7360008670817,4.263999132918304
162,2010-06-13,10,11.48403050976864,-1.484030509768642,11.26679137716639,-1.266791377166388,10.70853896272565,-0.7085389627256493
163,2010-06-14,6,10.92728228441621,-4.927282284416213,11.13998040909339,-5.13998040909339,10.68048553243552,-4.680485532435524
164,2010-06-15,14,10.70423339734294,3.295766602657062,11.015686274932,2.984313725067995,10.65198805493691,3.348011945063085
165,2010-06-16,10,10.32526682928832,-0.3252668292883172,10.89499507932528,-0.8949950793252768,10.62315789409791,-0.6231578940979148
166,2010-06-17,10,9.828088217416973,0.1719117825830274,10.78085812299441,-0.7808581229944096,10.59413224721212,-0.5941322472121175
167,2010-06-18,12,9.198360506207402,2.801639493792598,10.67566733473602,1.324332665263976,10.56504350325604,1.434956496743961
168,2010-06-19,9,8.449252525351385,0.550747474648615,10.58132660701987,-1.581326607019873,10.53601946685244,-1.536019466852437
169,2010-06-20,2,8.042195423547522,-6.042195423547522,10.50056754023149,-8.500567540231492,10.50719901481926,-8.507199014819264
170,2010-06-21,8,8.526739945438184,-0.5267399454381838,10.43513340562703,-2.435133405627033,10.47870917197241,-2.478709171972408
171,2010-06-22,12,9.485685567898141,2.514314432101859,10.38145461975,1.618545380249996,10.45061132116006,1.549388678839943
172,2010-06-23,10,10.41755337653204,-0.4175533765320445,10.33443964076539,-0.3344396407653907,10.42294771938802,-0.4229477193880236
173,2010-06-24,11,11.22315476608085,-0.2231547660808513,10.29000851770084,0.7099914822991646,10.39577257882168,0.6042274211783187
174,2010-06-25,14,11.73649259104039,2.263507408959612,10.2438722748085,3.756127725191497,10.36913684814091,3.63086315185909
175,2010-06-26,14,11.75586494333355,2.244135056666449,10.192185681017,3.807814318982995,10.34309613827421,3.656903861725791
176,2010-06-27,6,11.44173110031677,-5.441731100316765,10.1334510850832,-4.133451085083196,10.31773407606946,-4.317734076069462
177,2010-06-28,15,11.31361194841309,3.686388051586908,10.06855071971329,4.931449280286706,10.29316250522533,4.706837494774671
178,2010-06-29,7,11.0203513979949,-4.020351397994901,9.995783410685338,-2.995783410685338,10.26945995359113,-3.269459953591126
179,2010-06-30,17,10.80061544768847,6.199384552311527,9.916530139577553,7.083469860422447,10.24674126720671,6.753258732793286
180,2010-07-01,4,10.24981387244091,-6.24981387244091,9.830299523336482,-5.830299523336482,10.2250960647975,-6.2250960647975
181,2010-07-02,12,9.955257975569156,2.044742024430844,9.741027347571428,2.258972652428572,10.20466607356676,1.795333926433237
182,2010-07-03,13,9.504288840799603,3.495711159200397,9.649005460689622,3.350994539310378,10.18554498756913,2.814455012430866
183,2010-07-04,9,8.811406275767581,0.1885937242324189,9.555937569006053,-0.5559375690060531,10.16784035374448,-1.167840353744484
184,2010-07-05,2,8.350423873580477,-6.350423873580477,9.465621750422784,-7.465621750422784,10.15168143550655,-8.151681435506548
185,2010-07-06,8,8.625330223222864,-0.6253302232228641,9.38150862186125,-1.381508621861251,10.13718848515522,-2.137188485155216
